"HH_id","SKU.","SKU#","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature","V16"
9269,37,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.033457508755114
9269,38,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0327991722438249
9269,39,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0733077298148234
9269,40,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0744442202270135
9269,41,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2",0.074627662798213
9269,42,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",-0.0715323349873739
9269,43,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2",0.0744820499746627
9269,44,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",0.00850366708303474
9269,45,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",0.026069795420319
9269,46,107,2,0,3.38,2.09,3.29,1.2,"SNG","B","RG","MD","0","0",1.35597866459379
9269,47,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4",0.0273427591313374
9269,48,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","0","0",0.0384411035847007
9269,49,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",0.0508909587129712
9269,50,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.0583122649440928
9269,51,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1",-0.0288015496696425
9269,52,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0170866538373586
9269,53,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1",0.00775214900919663
9269,54,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.0415269336918754
9269,55,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.0346839510964023
9269,56,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.00426234878910803
9269,57,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.0142692524178167
9270,58,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0",0.0409132190380176
9270,59,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",-0.0695657117734747
9270,60,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.0730821448149915
9270,61,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",0.0743887786918032
9270,62,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4",-0.0654020746758689
9270,63,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",-0.0210972273377158
9270,64,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4",-0.0619407975871065
9270,65,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0668723865405907
9270,66,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4",-0.0483557875750447
9270,67,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.0747649792254755
9270,68,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0",0.0503027190200369
9270,69,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",-0.072324460454981
9270,70,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",0.0407265962570466
9270,71,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.024993727920477
9270,72,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",-0.00120737433751414
9270,73,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.0473103685873004
9270,74,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.017902729056739
9270,75,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4",0.0697202035985834
9270,76,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",0.00282898114194646
9270,77,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0373930286000874
9270,78,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.00418950762972317
9270,79,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.0351179446747298
9270,80,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0",0.0745518870328616
9270,81,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.0440283094086501
9270,82,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",-0.0219099538494823
9270,83,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0742368093647111
9270,84,53,2,0,2.848,1.995,2.99,0.995,"DWN","S","LT","MD","0","0",1.06781364777651
9270,85,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",-0.00718896152914142
9270,86,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",-0.0744472617599719
9270,87,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0741051048045379
9270,88,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.074414259406437
9270,89,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0745959045455409
9270,90,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0744886865613265
9270,91,78,0,1,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.0742096304076844
9270,92,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0179911729333961
9270,93,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",-0.0367162324766275
9270,94,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0334571528836015
9270,95,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0327990502789169
9270,96,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0733075615260707
9270,97,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0744445248852847
9270,98,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2",0.0746273763949579
9270,99,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",-0.071532708361694
9270,100,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2",0.0744820345080454
9270,101,104,2,0,3.99,3.99,3.99,0,"SNG","B","RG","XL","7","0",1.07425683753907
9270,102,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",0.0260695943632158
9270,103,107,0,2,3.38,0,0,0,"SNG","B","RG","MD","0","0",0.0147395482827292
9270,104,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4",0.0273428722130925
9270,105,111,1,0,3.38,1.99,3.19,1.2,"SNG","B","LT","MD","0","0",1.31973022939404
9270,106,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",0.0508911933963928
9270,107,114,2,0,1.273,1.19,1.19,0,"SNG","S","RG","SM","0","0",1.04178164462286
9270,108,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1",-0.0288014638246477
9270,109,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0170865489594716
9270,110,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1",0.00775234897457287
9270,111,124,8,0,2.258,1.85875,2.29,0.43125,"STP","B","RG","MD","0","0",2.23372202638156
9270,112,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.0346843133495424
9270,113,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.00426272337283255
9270,114,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.0142689534478462
9271,115,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0",0.0409103762575184
9271,116,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",-0.0695680558218872
9271,117,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.0730844366241441
9271,118,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",0.0743880374788603
9271,119,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4",-0.0654034170251651
9271,120,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",-0.0210989381666057
9271,121,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4",-0.0619419469462134
9271,122,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0668735358200053
9271,123,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4",-0.0483568297989307
9271,124,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.0747637235289159
9271,125,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0",0.0503014745192355
9271,126,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",-0.0723253581404997
9271,127,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",0.0407259701017399
9271,128,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0249922182442853
9271,129,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",-0.00120884605662475
9271,130,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.0473112552865614
9271,131,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0179035375124428
9271,132,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4",0.0697197255921627
9271,133,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",0.0028276855526623
9271,134,41,1,0,3.19,1.99,3.19,1.2,"DWN","B","LT","MD","0","0",1.07440857270863
9271,135,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0041901777312417
9271,136,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.0351168113448592
9271,137,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0",0.0745514819200542
9271,138,46,1,0,2.743,1.99,2.69,0.7,"DWN","F","LT","SM","0","0",1.6404592765635
9271,139,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",-0.0219113028395432
9271,140,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0742376474685452
9271,141,53,0,2,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0454531799402413
9271,142,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",-0.00719006515397977
9271,143,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",-0.074447894191418
9271,144,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0741057552873548
9271,145,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.074413712497519
9271,146,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0745953753274938
9271,147,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0744883347079843
9271,148,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.0745351276024346
9271,149,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0179903392072266
9271,150,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",-0.0367166753490689
9271,151,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0334567980087809
9271,152,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0327989294581488
9271,153,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0733073941134486
9271,154,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0744448281313184
9271,155,97,2,0,1.177,0.995,0.995,0,"PRL","S","RG","MD","0","2",1.07723561705235
9271,156,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",-0.0715330804139272
9271,157,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2",0.0744820199682369
9271,158,104,0,2,3.99,0,0,0,"SNG","B","RG","XL","7","0",0.0249288218374406
9271,159,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",0.0260693943193612
9271,160,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","0","0",0.00261437353016081
9271,161,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4",0.0273429864739909
9271,162,111,0,1,3.38,0,0,0,"SNG","B","LT","MD","0","0",0.0317832954141357
9271,163,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",0.05089142919056
9271,164,114,0,2,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.0690349885212875
9271,165,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1",-0.028801376664964
9271,166,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0170864428251201
9271,167,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1",0.00775255015619447
9271,168,124,0,8,2.258,0,0,0,"STP","B","RG","MD","0","0",0.0651838055324075
9271,169,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.0346846767404326
9271,170,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.00426309915571041
9271,171,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.0142686532115074
9273,172,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0",0.0409046926751097
9273,173,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",-0.0695727405507425
9273,174,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.0730890167466996
9273,175,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",0.0743865582996772
9273,176,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4",-0.0654060979894019
9273,177,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",-0.0211023567755502
9273,178,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4",-0.0619442417942162
9273,179,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0668758303790098
9273,180,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4",-0.0483589105099762
9273,181,30,1,0,0.99,0.99,0.99,0,"CLF","S","RG","SM","0","0",1.07412753653873
9273,182,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0",0.0502989876395648
9273,183,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",-0.0723271499168844
9273,184,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",0.0407247211228959
9273,185,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0249892013818529
9273,186,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",-0.00121178671198627
9273,187,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.0473130250320991
9273,188,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0179051508249056
9273,189,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4",0.0697187727320017
9273,190,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",0.00282509722279893
9273,191,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0373952166394002
9273,192,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.00419151439886656
9273,193,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.035114547343708
9273,194,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0",0.0745506746705628
9273,195,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.0440253126240697
9273,196,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",-0.0219139978583933
9273,197,51,1,0,2.848,1.99,2.99,1,"DWN","S","RG","MD","0","0",1.06150392341794
9273,198,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.063882019125025
9273,199,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",-0.0071922694615244
9273,200,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",-0.0744491551414715
9273,201,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0741070522375342
9273,202,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0744126209959953
9273,203,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0745943192124563
9273,204,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0744876333954138
9273,205,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.0745360823281738
9273,206,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0179886745825073
9273,207,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",-0.0367175575144356
9273,208,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.033456091248877
9273,209,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.032798691248835
9273,210,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0733070619164307
9273,211,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0744454303869572
9273,212,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2",0.074626522330924
9273,213,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",-0.0715338205524703
9273,214,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2",0.0744819936687875
9273,215,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",0.00850403070928588
9273,216,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",0.0260689972710589
9273,217,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","0","0",0.00261473846172675
9273,218,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4",0.02734321853289
9273,219,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","0","0",0.038442327591005
9273,220,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",0.0508919041109124
9273,221,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.0583116655488611
9273,222,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1",-0.0288011984017223
9273,223,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0170862267872701
9273,224,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1",0.00775295616784795
9273,225,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.0415286607023515
9273,226,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.0346854069352284
9273,227,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.00426385431832885
9273,228,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.014268048939978
9274,229,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0",0.0409018518730224
9274,230,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",-0.0695750812312762
9274,231,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.0730913050602251
9274,232,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",0.0743858203333348
9274,233,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4",-0.0654074366044975
9274,234,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",-0.0211040645557127
9274,235,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4",-0.0619453872832256
9274,236,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0668769756587483
9274,237,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4",-0.0483599489972358
9274,238,30,0,1,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.0715361791373227
9274,239,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0",0.0502977452605904
9274,240,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",-0.0723280440078996
9274,241,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",0.0407240982992576
9274,242,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0249876941954369
9274,243,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",-0.00121325564840155
9274,244,37,1,0,3.19,1.99,3.19,1.2,"DWN","B","RG","MD","0","0",1.07424212287289
9274,245,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0179059556817875
9274,246,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4",0.069718297878167
9274,247,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",0.00282380448210241
9274,248,41,1,0,3.19,3.19,3.19,0,"DWN","B","LT","MD","0","0",1.0607067781334
9274,249,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.00419218096506063
9274,250,44,1,0,2.743,2.69,2.69,0,"DWN","F","RG","SM","0","0",1.07420332736613
9274,251,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0",0.0745502725337705
9274,252,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.0440243154710224
9274,253,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",-0.021915343887302
9274,254,51,0,1,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0740350926401983
9274,255,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0638827205408437
9274,256,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",-0.00719337014441943
9274,257,62,2,0,2.509,2.145,2.34,0.195,"FNT","B","RG","MD","0","0",1.63172403992448
9274,258,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0741076987050306
9274,259,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0744120764032755
9274,260,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0745937923153187
9274,261,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.074487283936053
9274,262,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.074536557624719
9274,263,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0179878436838068
9274,264,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",-0.0367179968075363
9274,265,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0334557393636747
9274,266,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0327985738602219
9274,267,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0733068971319124
9274,268,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.074445729396673
9274,269,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2",0.0746262393579486
9274,270,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",-0.0715341886389281
9274,271,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2",0.0744819819090172
9274,272,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",0.00850412467785433
9274,273,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",0.0260688002665038
9274,274,107,3,0,3.38,1.99,3.25666666666667,1.26666666666667,"SNG","B","RG","MD","0","0",1.22991963426661
9274,275,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4",0.0273433363307533
9274,276,111,4,0,3.38,2.04,3.34,1.3,"SNG","B","LT","MD","0","0",1.21925639789174
9274,277,112,1,0,4.078,2.79,4.29,1.5,"SNG","B","LT","LR","0","0",1.07476541299637
9274,278,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.0583115179410998
9274,279,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1",-0.0288011072982835
9274,280,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0170861168839021
9274,281,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1",0.00775316099777816
9274,282,124,1,0,2.258,1.14,2.29,1.15,"STP","B","RG","MD","0","0",1.0742262409178
9274,283,125,2,0,3.346,1.64,3.29,1.65,"STP","B","RG","LR","0","0",1.07435004398026
9274,284,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.00426423369798895
9274,285,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.014267744904913
9275,286,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0",0.0408990117303231
9275,287,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",-0.069577420789303
9275,288,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.0730935922086873
9275,289,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",0.0743850834490916
9275,290,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4",-0.0654087739749883
9275,291,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",-0.0211057713197662
